country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
US,United States,New Mexico,,,US-NM,,2021-01-18,-26,-14,-10,-25,-47,14
US,United States,New Mexico,,,US-NM,,2021-01-19,-35,-20,-41,-27,-40,16
US,United States,New Mexico,,,US-NM,,2021-01-20,-30,-17,-33,-23,-37,15
US,United States,New Mexico,,,US-NM,,2021-01-21,-29,-16,-19,-22,-37,14
US,United States,New Mexico,,,US-NM,,2021-01-22,-30,-12,-19,-25,-33,13
US,United States,New Mexico,,,US-NM,,2021-01-23,-32,-14,-19,-22,-18,8
US,United States,New Mexico,,,US-NM,,2021-01-24,-35,-20,-31,-25,-19,8
US,United States,New Mexico,,,US-NM,,2021-01-25,-31,-18,-30,-29,-37,13
US,United States,New Mexico,,,US-NM,,2021-01-26,-35,-22,-42,-28,-40,16
US,United States,New Mexico,,,US-NM,,2021-01-27,-27,-17,-28,-19,-35,13
US,United States,New Mexico,,,US-NM,,2021-01-28,-28,-17,-23,-18,-36,14
US,United States,New Mexico,,,US-NM,,2021-01-29,-27,-12,-26,-23,-33,12
US,United States,New Mexico,,,US-NM,,2021-01-30,-28,-13,-26,-20,-18,8
US,United States,New Mexico,,,US-NM,,2021-01-31,-25,-13,-6,-18,-16,6
US,United States,New Mexico,,,US-NM,,2021-02-01,-22,-11,-17,-22,-35,11
US,United States,New Mexico,,,US-NM,,2021-02-02,-22,-11,-5,-17,-35,12
US,United States,New Mexico,,,US-NM,,2021-02-03,-21,-10,-18,-19,-34,12
US,United States,New Mexico,,,US-NM,,2021-02-04,-23,-11,-15,-18,-36,13
US,United States,New Mexico,,,US-NM,,2021-02-05,-25,-9,-16,-21,-32,11
US,United States,New Mexico,,,US-NM,,2021-02-06,-26,-6,-14,-17,-16,7
US,United States,New Mexico,,,US-NM,,2021-02-07,-32,-7,-12,-22,-14,5
US,United States,New Mexico,,,US-NM,,2021-02-08,-25,-13,-8,-23,-36,11
US,United States,New Mexico,,,US-NM,,2021-02-09,-23,-10,-11,-16,-35,12
