country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
US,United States,Alabama,,,US-AL,,2021-01-26,-18,-10,-12,-16,-22,8
US,United States,Alabama,,,US-AL,,2021-01-27,-15,-9,-15,-15,-23,8
US,United States,Alabama,,,US-AL,,2021-01-28,-18,-9,-21,-16,-22,8
US,United States,Alabama,,,US-AL,,2021-01-29,-16,-9,-12,-17,-22,8
US,United States,Alabama,,,US-AL,,2021-01-30,-15,-5,1,-14,-8,4
US,United States,Alabama,,,US-AL,,2021-01-31,-18,-7,-11,-18,-16,5
US,United States,Alabama,,,US-AL,,2021-02-01,-17,-7,-28,-17,-23,8
US,United States,Alabama,,,US-AL,,2021-02-02,-16,-6,-21,-16,-22,8
US,United States,Alabama,,,US-AL,,2021-02-03,-9,-2,-11,-13,-22,6
US,United States,Alabama,,,US-AL,,2021-02-04,-16,-5,-19,-17,-22,7
US,United States,Alabama,,,US-AL,,2021-02-05,-16,-8,-19,-18,-22,8
US,United States,Alabama,,,US-AL,,2021-02-06,-19,-7,-28,-19,-11,6
US,United States,Alabama,,,US-AL,,2021-02-07,-21,-4,-21,-21,-15,5
US,United States,Alabama,,,US-AL,,2021-02-08,-16,-6,-9,-17,-22,7
US,United States,Alabama,,,US-AL,,2021-02-09,-15,-6,-10,-16,-21,7
